order_id,product_id,customer_id,quantity,unit_price,total_amount,order_date,payment_method,warehouse_id,priority
ORD-01088,Apple iPhone 15,CUST-0037,38,447.85,17018.3,2025-06-08,Net 30,WH-CENTRAL-01,Low
ORD-01089,AMD Ryzen 9 7950X,CUST-0253,7,10.64,74.48,2025-03-24,Credit Card,WH-INTL-01,Critical
ORD-01090,Apple Watch Series 9,CUST-0204,86,199.72,17175.92,2024-02-04,Cash on Delivery,WH-INTL-01,Low
ORD-01091,Samsung 990 PRO NVMe,CUST-0206,20,348.09,6961.8,2024-07-25,Net 30,WH-CENTRAL-01,Critical
ORD-01092,LG C3 OLED TV,CUST-0239,95,321.63,30554.85,2025-08-14,Cash on Delivery,WH-INTL-01,Medium
ORD-01093,Samsung Odyssey G9,CUST-0069,45,382.88,17229.6,2024-05-06,Cash on Delivery,WH-CENTRAL-02,Medium
ORD-01094,Kindle Paperwhite,CUST-0205,173,345.98,59854.54,2025-01-17,Credit Card,WH-EAST-02,Low
ORD-01095,Razer DeathAdder V3,CUST-0011,143,343.65,49141.95,2025-09-23,Cash on Delivery,WH-NORTH-01,Low
ORD-01096,Apple Watch Series 9,CUST-0264,31,240.93,7468.83,2025-12-20,Net 30,WH-NORTH-01,Low
ORD-01097,Sony WH-1000XM5,CUST-0053,44,29.31,1289.64,2025-01-10,Credit Card,WH-NORTH-01,High
ORD-01098,Sony PlayStation 5,CUST-0281,73,120.78,8816.94,2024-02-29,Cash on Delivery,WH-CENTRAL-02,Critical
ORD-01099,LG C3 OLED TV,CUST-0151,98,231.98,22734.04,2025-09-03,Net 30,WH-EAST-02,Low
ORD-01100,Samsung Galaxy S24,CUST-0293,18,54.88,987.84,2024-12-01,Credit Card,WH-EAST-01,Critical
ORD-01101,Asus ROG Zephyrus G14,CUST-0186,28,253.22,7090.16,2024-02-22,Credit Card,WH-WEST-01,Low
ORD-01102,Apple iPhone 15,CUST-0148,13,82.81,1076.53,2025-01-16,Cash on Delivery,WH-NORTH-01,Medium
ORD-01103,GoPro HERO12 Black,CUST-0090,196,465.84,91304.64,2025-12-03,Credit Card,WH-EAST-02,Low
ORD-01104,Nintendo Switch OLED,CUST-0241,45,313.85,14123.25,2025-11-21,Purchase Order,WH-INTL-02,Critical
ORD-01105,Apple Watch Series 9,CUST-0171,166,235.75,39134.5,2024-10-02,Wire Transfer,WH-INTL-02,Critical
ORD-01106,Sony WH-1000XM5,CUST-0159,153,434.86,66533.58,2024-11-25,Purchase Order,WH-WEST-01,High
ORD-01107,Apple iPhone 15,CUST-0133,99,334.92,33157.08,2024-06-03,Wire Transfer,WH-EAST-01,High
ORD-01108,iPad Pro 12.9,CUST-0109,104,149.26,15523.04,2024-03-26,Net 30,WH-CENTRAL-01,Low
ORD-01109,Nintendo Switch OLED,CUST-0097,94,55.53,5219.82,2025-11-27,Wire Transfer,WH-NORTH-01,Medium
ORD-01110,Keychron Q1 Pro,CUST-0294,109,400.15,43616.35,2025-03-30,Cash on Delivery,WH-NORTH-01,Critical
ORD-01111,Nintendo Switch OLED,CUST-0193,30,374.34,11230.2,2025-06-30,Credit Card,WH-INTL-01,High
ORD-01112,Dell XPS 15,CUST-0235,128,385.74,49374.72,2024-12-17,Purchase Order,WH-INTL-02,Low
ORD-01113,Asus ROG Zephyrus G14,CUST-0201,134,156.15,20924.1,2025-01-06,Cash on Delivery,WH-INTL-01,Low
ORD-01114,Secretlab Titan EVO,CUST-0264,70,298.23,20876.1,2024-10-08,Credit Card,WH-WEST-02,High
ORD-01115,Asus ROG Zephyrus G14,CUST-0024,103,93.75,9656.25,2025-05-30,Purchase Order,WH-NORTH-01,High
ORD-01116,Echo Dot 5th Gen,CUST-0296,85,23.14,1966.9,2024-09-28,Cash on Delivery,WH-SOUTH-01,Medium
ORD-01117,GoPro HERO12 Black,CUST-0163,67,193.2,12944.4,2024-07-06,Wire Transfer,WH-NORTH-01,Low
ORD-01118,Secretlab Titan EVO,CUST-0266,30,54.36,1630.8,2024-04-09,Purchase Order,WH-EAST-02,High
ORD-01119,NVIDIA RTX 4090,CUST-0284,174,217.9,37914.6,2025-02-24,Purchase Order,WH-INTL-02,Medium
ORD-01120,Logitech MX Master 3S,CUST-0296,20,128.95,2579.0,2024-06-18,Net 30,WH-EAST-02,Medium
ORD-01121,Apple Watch Series 9,CUST-0102,169,232.44,39282.36,2024-02-23,Purchase Order,WH-INTL-01,Low
ORD-01122,MacBook Pro 14,CUST-0215,40,82.42,3296.8,2024-02-10,Purchase Order,WH-WEST-01,High
ORD-01123,LG C3 OLED TV,CUST-0005,127,334.72,42509.44,2025-09-22,Purchase Order,WH-CENTRAL-02,High
ORD-01124,NVIDIA RTX 4090,CUST-0248,42,413.09,17349.78,2025-07-13,Cash on Delivery,WH-EAST-02,Medium
ORD-01125,Corsair RM850x PSU,CUST-0131,195,404.14,78807.3,2024-03-06,Cash on Delivery,WH-INTL-01,High
ORD-01126,Elgato Stream Deck,CUST-0090,79,199.43,15754.97,2025-04-02,Cash on Delivery,WH-WEST-02,Critical
ORD-01127,Samsung Galaxy S24,CUST-0130,124,363.32,45051.68,2024-04-16,Net 30,WH-WEST-01,Low
ORD-01128,DJI Mini 4 Pro,CUST-0256,111,48.48,5381.28,2024-09-25,Purchase Order,WH-INTL-01,Low
ORD-01129,Echo Dot 5th Gen,CUST-0093,89,402.3,35804.7,2024-10-04,Net 30,WH-NORTH-01,Critical
ORD-01130,Echo Dot 5th Gen,CUST-0233,129,264.05,34062.45,2025-09-26,Cash on Delivery,WH-INTL-01,Critical
ORD-01131,Google Pixel 8 Pro,CUST-0263,85,153.67,13061.95,2025-04-26,Purchase Order,WH-NORTH-01,High
ORD-01132,Xbox Series X,CUST-0070,61,146.04,8908.44,2024-03-11,Cash on Delivery,WH-WEST-02,Critical
ORD-01133,Echo Dot 5th Gen,CUST-0223,177,170.86,30242.22,2024-01-04,Wire Transfer,WH-NORTH-01,High
ORD-01134,Bose QuietComfort Ultra,CUST-0107,17,494.06,8399.02,2025-11-10,Purchase Order,WH-SOUTH-01,Medium
ORD-01135,LG C3 OLED TV,CUST-0143,155,23.34,3617.7,2025-06-12,Cash on Delivery,WH-CENTRAL-01,High
ORD-01136,Asus ROG Zephyrus G14,CUST-0179,155,128.78,19960.9,2025-05-05,Net 30,WH-EAST-02,Low
ORD-01137,Keychron Q1 Pro,CUST-0070,105,281.65,29573.25,2025-01-03,Wire Transfer,WH-WEST-02,Low
ORD-01138,Google Pixel 8 Pro,CUST-0130,8,332.04,2656.32,2025-04-21,Cash on Delivery,WH-EAST-01,High
ORD-01139,LG C3 OLED TV,CUST-0067,27,195.6,5281.2,2024-08-25,Net 30,WH-CENTRAL-01,Medium
ORD-01140,Sony WH-1000XM5,CUST-0091,14,114.46,1602.44,2024-09-11,Net 30,WH-EAST-02,Critical
ORD-01141,Elgato Stream Deck,CUST-0234,167,89.36,14923.12,2025-10-12,Purchase Order,WH-SOUTH-01,Medium
ORD-01142,Kindle Paperwhite,CUST-0108,27,73.73,1990.71,2024-03-05,Cash on Delivery,WH-EAST-01,Critical
ORD-01143,Corsair RM850x PSU,CUST-0277,48,283.22,13594.56,2025-07-11,Credit Card,WH-SOUTH-01,Critical
ORD-01144,Elgato Stream Deck,CUST-0178,82,351.51,28823.82,2024-03-20,Cash on Delivery,WH-INTL-01,High
ORD-01145,iPad Pro 12.9,CUST-0222,103,194.59,20042.77,2025-06-09,Purchase Order,WH-CENTRAL-01,Low
ORD-01146,MacBook Pro 14,CUST-0283,8,90.97,727.76,2025-06-19,Cash on Delivery,WH-WEST-01,High
ORD-01147,Samsung Galaxy S24,CUST-0268,20,469.69,9393.8,2024-05-22,Cash on Delivery,WH-SOUTH-01,Critical
ORD-01148,Google Pixel 8 Pro,CUST-0140,11,456.55,5022.05,2025-08-21,Net 30,WH-INTL-02,High
ORD-01149,DJI Mini 4 Pro,CUST-0273,138,255.74,35292.12,2024-06-28,Purchase Order,WH-NORTH-01,Low
ORD-01150,Kindle Paperwhite,CUST-0113,40,31.78,1271.2,2024-12-02,Wire Transfer,WH-INTL-02,Critical
ORD-01151,DJI Mini 4 Pro,CUST-0108,188,379.77,71396.76,2024-04-03,Wire Transfer,WH-EAST-01,Medium
ORD-01152,Elgato Stream Deck,CUST-0065,98,266.25,26092.5,2025-03-18,Net 30,WH-NORTH-01,Critical
ORD-01153,Apple Watch Series 9,CUST-0174,110,472.92,52021.2,2024-05-19,Wire Transfer,WH-NORTH-01,Medium
ORD-01154,NZXT Kraken Elite,CUST-0125,119,372.0,44268.0,2025-06-25,Wire Transfer,WH-EAST-01,Critical
ORD-01155,Samsung Odyssey G9,CUST-0225,144,120.98,17421.12,2025-04-04,Credit Card,WH-EAST-01,Critical
ORD-01156,Logitech MX Master 3S,CUST-0114,171,273.1,46700.1,2024-07-05,Purchase Order,WH-CENTRAL-02,High
ORD-01157,Sony PlayStation 5,CUST-0089,63,177.64,11191.32,2025-05-06,Wire Transfer,WH-WEST-01,Critical
ORD-01158,Secretlab Titan EVO,CUST-0029,165,359.78,59363.7,2025-05-26,Purchase Order,WH-CENTRAL-02,Medium
ORD-01159,Bose QuietComfort Ultra,CUST-0241,136,184.66,25113.76,2024-12-13,Wire Transfer,WH-EAST-01,Medium
ORD-01160,Apple iPhone 15,CUST-0065,57,375.28,21390.96,2025-04-18,Wire Transfer,WH-INTL-01,High
ORD-01161,DJI Mini 4 Pro,CUST-0131,6,162.96,977.76,2025-04-03,Credit Card,WH-WEST-01,High
ORD-01162,Sony PlayStation 5,CUST-0267,87,152.27,13247.49,2024-12-16,Cash on Delivery,WH-WEST-02,Critical
ORD-01163,Xbox Series X,CUST-0054,167,28.95,4834.65,2025-04-14,Net 30,WH-NORTH-01,Low
ORD-01164,Dell XPS 15,CUST-0147,150,216.45,32467.5,2025-01-03,Net 30,WH-NORTH-01,Medium
ORD-01165,MacBook Pro 14,CUST-0176,101,422.29,42651.29,2025-06-24,Net 30,WH-INTL-02,Low
ORD-01166,Samsung Galaxy S24,CUST-0136,72,262.3,18885.6,2024-10-31,Net 30,WH-NORTH-01,Medium
ORD-01167,Echo Dot 5th Gen,CUST-0037,48,358.72,17218.56,2024-07-31,Wire Transfer,WH-CENTRAL-01,High
ORD-01168,Apple Watch Series 9,CUST-0225,137,237.97,32601.89,2024-12-26,Credit Card,WH-EAST-01,Critical
ORD-01169,Samsung Odyssey G9,CUST-0161,62,341.92,21199.04,2024-06-14,Cash on Delivery,WH-INTL-02,High
ORD-01170,Corsair RM850x PSU,CUST-0212,108,144.55,15611.4,2024-06-12,Credit Card,WH-INTL-01,High
ORD-01171,Apple Watch Series 9,CUST-0025,16,51.72,827.52,2024-07-30,Wire Transfer,WH-WEST-02,Low
ORD-01172,NVIDIA RTX 4090,CUST-0256,31,128.25,3975.75,2025-12-11,Credit Card,WH-SOUTH-01,Medium
ORD-01173,Sony PlayStation 5,CUST-0282,58,131.4,7621.2,2025-07-11,Cash on Delivery,WH-EAST-01,High
ORD-01174,Secretlab Titan EVO,CUST-0277,199,499.12,99324.88,2025-07-15,Credit Card,WH-EAST-02,High
ORD-01175,Logitech MX Master 3S,CUST-0102,53,233.95,12399.35,2024-08-11,Purchase Order,WH-SOUTH-01,Critical
ORD-01176,Sony WH-1000XM5,CUST-0252,34,321.59,10934.06,2024-01-22,Wire Transfer,WH-INTL-01,Critical
ORD-01177,iPad Pro 12.9,CUST-0221,82,463.74,38026.68,2024-03-13,Cash on Delivery,WH-CENTRAL-02,Critical
ORD-01178,Elgato Stream Deck,CUST-0181,149,337.22,50245.78,2025-12-14,Net 30,WH-CENTRAL-02,High
ORD-01179,iPad Pro 12.9,CUST-0014,146,191.72,27991.12,2025-09-18,Purchase Order,WH-CENTRAL-02,Medium
ORD-01180,Bose QuietComfort Ultra,CUST-0043,162,199.49,32317.38,2025-12-05,Net 30,WH-EAST-02,High
ORD-01181,Logitech MX Master 3S,CUST-0147,94,438.91,41257.54,2025-06-10,Credit Card,WH-INTL-01,Medium
ORD-01182,Apple Watch Series 9,CUST-0161,89,471.61,41973.29,2025-10-01,Wire Transfer,WH-CENTRAL-02,Medium
ORD-01183,AirPods Pro Gen 2,CUST-0272,117,448.17,52435.89,2024-03-04,Cash on Delivery,WH-WEST-01,Low
ORD-01184,MacBook Pro 14,CUST-0035,167,163.53,27309.51,2025-02-07,Cash on Delivery,WH-WEST-01,Low
ORD-01185,Apple Watch Series 9,CUST-0152,96,250.8,24076.8,2024-11-02,Purchase Order,WH-WEST-01,Low
ORD-01186,Apple iPhone 15,CUST-0070,11,396.85,4365.35,2024-07-28,Net 30,WH-SOUTH-01,High
ORD-01187,Asus ROG Zephyrus G14,CUST-0281,52,22.6,1175.2,2025-04-19,Wire Transfer,WH-CENTRAL-01,Low
ORD-01188,MacBook Pro 14,CUST-0124,187,187.56,35073.72,2024-07-12,Wire Transfer,WH-EAST-02,Medium
ORD-01189,Apple Watch Series 9,CUST-0089,74,14.71,1088.54,2024-10-18,Cash on Delivery,WH-WEST-02,Critical
ORD-01190,Dell XPS 15,CUST-0012,75,325.55,24416.25,2024-08-27,Cash on Delivery,WH-CENTRAL-01,Low
ORD-01191,Razer DeathAdder V3,CUST-0020,184,53.39,9823.76,2024-06-29,Purchase Order,WH-WEST-01,High
ORD-01192,Bose QuietComfort Ultra,CUST-0032,147,165.32,24302.04,2025-05-04,Credit Card,WH-CENTRAL-01,Critical
ORD-01193,Dell XPS 15,CUST-0122,65,53.38,3469.7,2025-09-14,Wire Transfer,WH-CENTRAL-02,High
ORD-01194,Nintendo Switch OLED,CUST-0045,3,52.31,156.93,2025-02-20,Credit Card,WH-WEST-02,High
ORD-01195,Apple Watch Series 9,CUST-0188,68,402.51,27370.68,2024-08-26,Net 30,WH-EAST-02,Medium
ORD-01196,Echo Dot 5th Gen,CUST-0222,154,385.9,59428.6,2024-08-07,Wire Transfer,WH-NORTH-01,Critical
ORD-01197,Corsair RM850x PSU,CUST-0123,107,52.72,5641.04,2025-07-13,Purchase Order,WH-WEST-01,Low
ORD-01198,DJI Mini 4 Pro,CUST-0045,39,22.7,885.3,2024-04-29,Wire Transfer,WH-INTL-01,Low
ORD-01199,Bose QuietComfort Ultra,CUST-0157,11,55.21,607.31,2024-08-17,Cash on Delivery,WH-EAST-01,Medium
ORD-01200,Secretlab Titan EVO,CUST-0285,135,475.89,64245.15,2025-09-24,Cash on Delivery,WH-INTL-01,Low
ORD-01201,Elgato Stream Deck,CUST-0185,98,341.94,33510.12,2025-08-15,Wire Transfer,WH-WEST-02,Low
ORD-01202,MacBook Pro 14,CUST-0019,28,341.29,9556.12,2025-08-09,Cash on Delivery,WH-WEST-01,Low
ORD-01203,Keychron Q1 Pro,CUST-0288,56,104.17,5833.52,2025-11-17,Wire Transfer,WH-EAST-02,Critical
ORD-01204,Nintendo Switch OLED,CUST-0205,60,382.58,22954.8,2024-06-04,Net 30,WH-EAST-01,High
ORD-01205,Samsung Galaxy S24,CUST-0248,179,495.35,88667.65,2025-12-29,Credit Card,WH-EAST-01,Medium
ORD-01206,Kindle Paperwhite,CUST-0059,141,451.94,63723.54,2025-12-08,Cash on Delivery,WH-NORTH-01,High
ORD-01207,NZXT Kraken Elite,CUST-0058,83,408.44,33900.52,2024-02-06,Wire Transfer,WH-WEST-02,Medium
ORD-01208,GoPro HERO12 Black,CUST-0140,196,444.8,87180.8,2024-01-24,Purchase Order,WH-INTL-02,High
ORD-01209,Kindle Paperwhite,CUST-0132,8,479.49,3835.92,2025-03-16,Cash on Delivery,WH-NORTH-01,Critical
ORD-01210,Corsair RM850x PSU,CUST-0233,15,414.92,6223.8,2024-12-19,Purchase Order,WH-WEST-01,High
ORD-01211,GoPro HERO12 Black,CUST-0039,168,235.02,39483.36,2025-12-25,Net 30,WH-WEST-02,Low
ORD-01212,Apple iPhone 15,CUST-0255,7,419.27,2934.89,2025-02-07,Cash on Delivery,WH-EAST-02,Low
ORD-01213,AirPods Pro Gen 2,CUST-0029,172,374.73,64453.56,2025-10-29,Purchase Order,WH-NORTH-01,Low
ORD-01214,Echo Dot 5th Gen,CUST-0195,195,429.88,83826.6,2024-07-11,Wire Transfer,WH-EAST-01,Critical
ORD-01215,iPad Pro 12.9,CUST-0144,119,21.13,2514.47,2025-02-12,Net 30,WH-INTL-02,Critical
ORD-01216,MacBook Pro 14,CUST-0071,176,306.25,53900.0,2025-02-10,Wire Transfer,WH-WEST-02,Critical
ORD-01217,Asus ROG Zephyrus G14,CUST-0163,8,251.64,2013.12,2024-03-01,Cash on Delivery,WH-EAST-01,Low
ORD-01218,Kindle Paperwhite,CUST-0141,127,434.66,55201.82,2025-08-16,Credit Card,WH-INTL-01,Critical
ORD-01219,Elgato Stream Deck,CUST-0111,64,99.48,6366.72,2024-07-21,Credit Card,WH-SOUTH-01,High
ORD-01220,Elgato Stream Deck,CUST-0278,200,250.55,50110.0,2025-07-01,Cash on Delivery,WH-INTL-01,Medium
ORD-01221,Sony WH-1000XM5,CUST-0172,167,93.84,15671.28,2025-09-30,Cash on Delivery,WH-EAST-01,Critical
ORD-01222,Nintendo Switch OLED,CUST-0167,37,267.05,9880.85,2024-07-09,Cash on Delivery,WH-WEST-01,High
ORD-01223,iPad Pro 12.9,CUST-0162,87,373.92,32531.04,2025-07-17,Credit Card,WH-WEST-02,Low
ORD-01224,AMD Ryzen 9 7950X,CUST-0160,108,393.04,42448.32,2025-08-12,Cash on Delivery,WH-WEST-01,Medium
ORD-01225,Samsung Galaxy S24,CUST-0106,127,275.9,35039.3,2025-03-14,Cash on Delivery,WH-NORTH-01,Medium
ORD-01226,AMD Ryzen 9 7950X,CUST-0075,145,422.18,61216.1,2025-02-09,Wire Transfer,WH-INTL-01,Low
ORD-01227,Sony PlayStation 5,CUST-0131,67,350.48,23482.16,2024-02-03,Net 30,WH-CENTRAL-02,High
ORD-01228,Samsung Odyssey G9,CUST-0265,108,450.31,48633.48,2025-02-27,Net 30,WH-NORTH-01,High
ORD-01229,AirPods Pro Gen 2,CUST-0046,101,123.14,12437.14,2024-04-10,Wire Transfer,WH-EAST-01,Critical
ORD-01230,iPad Pro 12.9,CUST-0087,28,234.11,6555.08,2024-08-21,Cash on Delivery,WH-NORTH-01,Critical
ORD-01231,iPad Pro 12.9,CUST-0263,10,69.7,697.0,2025-02-13,Purchase Order,WH-EAST-01,Low
ORD-01232,Samsung Odyssey G9,CUST-0041,192,390.36,74949.12,2024-04-23,Purchase Order,WH-NORTH-01,Medium
ORD-01233,Apple Watch Series 9,CUST-0110,29,356.3,10332.7,2025-07-11,Net 30,WH-EAST-02,Low
ORD-01234,Xbox Series X,CUST-0158,138,196.79,27157.02,2025-02-28,Net 30,WH-EAST-01,Medium
ORD-01235,Echo Dot 5th Gen,CUST-0086,20,53.77,1075.4,2025-01-19,Net 30,WH-EAST-01,High
ORD-01236,Samsung Odyssey G9,CUST-0195,87,357.55,31106.85,2024-12-15,Purchase Order,WH-CENTRAL-01,Medium
ORD-01237,Keychron Q1 Pro,CUST-0260,129,485.19,62589.51,2025-02-11,Purchase Order,WH-WEST-02,Critical
ORD-01238,Dell XPS 15,CUST-0014,23,494.43,11371.89,2025-04-07,Wire Transfer,WH-CENTRAL-01,High
ORD-01239,Google Pixel 8 Pro,CUST-0291,176,164.23,28904.48,2025-10-09,Purchase Order,WH-SOUTH-01,Critical
ORD-01240,NZXT Kraken Elite,CUST-0045,3,123.13,369.39,2024-01-30,Credit Card,WH-INTL-02,Critical
ORD-01241,AirPods Pro Gen 2,CUST-0077,36,84.57,3044.52,2025-10-20,Wire Transfer,WH-INTL-01,Critical
ORD-01242,Apple iPhone 15,CUST-0065,121,454.48,54992.08,2025-08-24,Credit Card,WH-NORTH-01,Medium
ORD-01243,iPad Pro 12.9,CUST-0029,136,123.56,16804.16,2025-02-03,Cash on Delivery,WH-CENTRAL-02,Critical
ORD-01244,NZXT Kraken Elite,CUST-0294,150,104.9,15735.0,2024-01-22,Credit Card,WH-SOUTH-01,High
ORD-01245,AMD Ryzen 9 7950X,CUST-0211,140,65.62,9186.8,2024-02-03,Purchase Order,WH-EAST-01,Medium
ORD-01246,Razer DeathAdder V3,CUST-0140,136,317.9,43234.4,2024-10-08,Wire Transfer,WH-NORTH-01,Critical
ORD-01247,DJI Mini 4 Pro,CUST-0250,4,348.6,1394.4,2024-02-04,Cash on Delivery,WH-CENTRAL-02,High
ORD-01248,DJI Mini 4 Pro,CUST-0182,32,159.39,5100.48,2025-12-27,Purchase Order,WH-CENTRAL-01,Critical
ORD-01249,LG C3 OLED TV,CUST-0044,148,171.36,25361.28,2025-03-14,Net 30,WH-CENTRAL-02,Critical
ORD-01250,NVIDIA RTX 4090,CUST-0004,122,177.97,21712.34,2024-05-13,Credit Card,WH-EAST-02,Critical
ORD-01251,AMD Ryzen 9 7950X,CUST-0139,166,496.48,82415.68,2024-03-09,Purchase Order,WH-NORTH-01,High
ORD-01252,DJI Mini 4 Pro,CUST-0120,193,166.27,32090.11,2025-12-14,Purchase Order,WH-EAST-02,Critical
ORD-01253,Logitech MX Master 3S,CUST-0084,55,279.89,15393.95,2025-12-29,Net 30,WH-CENTRAL-01,Critical
ORD-01254,MacBook Pro 14,CUST-0024,176,478.22,84166.72,2024-04-03,Credit Card,WH-EAST-02,Critical
ORD-01255,Xbox Series X,CUST-0065,120,282.53,33903.6,2024-01-14,Cash on Delivery,WH-CENTRAL-01,High
ORD-01256,Asus ROG Zephyrus G14,CUST-0123,104,476.5,49556.0,2025-04-04,Credit Card,WH-CENTRAL-01,High
ORD-01257,Samsung Galaxy S24,CUST-0148,73,54.03,3944.19,2025-07-26,Wire Transfer,WH-WEST-02,High
ORD-01258,Dell XPS 15,CUST-0278,90,389.2,35028.0,2025-12-31,Wire Transfer,WH-WEST-02,Critical
ORD-01259,Corsair RM850x PSU,CUST-0184,173,272.09,47071.57,2024-06-22,Net 30,WH-NORTH-01,Low
ORD-01260,LG C3 OLED TV,CUST-0213,54,33.66,1817.64,2025-11-06,Purchase Order,WH-SOUTH-01,High
ORD-01261,Corsair RM850x PSU,CUST-0050,117,475.79,55667.43,2025-10-14,Credit Card,WH-CENTRAL-02,Medium
ORD-01262,Sony WH-1000XM5,CUST-0020,135,434.0,58590.0,2024-03-07,Cash on Delivery,WH-INTL-02,High
ORD-01263,Corsair RM850x PSU,CUST-0296,185,468.64,86698.4,2024-03-15,Credit Card,WH-EAST-02,Critical
ORD-01264,Keychron Q1 Pro,CUST-0132,20,157.34,3146.8,2024-05-02,Purchase Order,WH-SOUTH-01,Low
ORD-01265,GoPro HERO12 Black,CUST-0031,150,429.57,64435.5,2024-04-15,Cash on Delivery,WH-NORTH-01,High
ORD-01266,Elgato Stream Deck,CUST-0251,45,368.41,16578.45,2024-11-06,Wire Transfer,WH-INTL-01,High
ORD-01267,Asus ROG Zephyrus G14,CUST-0248,48,128.18,6152.64,2025-12-28,Purchase Order,WH-INTL-01,Critical
ORD-01268,Razer DeathAdder V3,CUST-0287,2,37.69,75.38,2025-04-14,Credit Card,WH-WEST-01,High
ORD-01269,Xbox Series X,CUST-0081,45,173.82,7821.9,2024-09-05,Credit Card,WH-INTL-01,Low
ORD-01270,Keychron Q1 Pro,CUST-0248,42,379.93,15957.06,2025-07-17,Cash on Delivery,WH-INTL-02,Low
ORD-01271,Sony PlayStation 5,CUST-0010,105,336.26,35307.3,2025-09-21,Wire Transfer,WH-INTL-01,Critical
ORD-01272,Razer DeathAdder V3,CUST-0111,185,423.36,78321.6,2025-01-04,Cash on Delivery,WH-CENTRAL-02,Critical
ORD-01273,AirPods Pro Gen 2,CUST-0272,105,160.65,16868.25,2024-03-05,Wire Transfer,WH-EAST-02,Low
ORD-01274,Asus ROG Zephyrus G14,CUST-0242,49,344.6,16885.4,2024-01-15,Credit Card,WH-INTL-02,Low
ORD-01275,Corsair RM850x PSU,CUST-0267,12,407.26,4887.12,2025-04-02,Credit Card,WH-INTL-01,Critical
ORD-01276,AirPods Pro Gen 2,CUST-0297,181,384.22,69543.82,2025-12-31,Wire Transfer,WH-WEST-01,Low
ORD-01277,Bose QuietComfort Ultra,CUST-0264,193,356.09,68725.37,2025-05-25,Wire Transfer,WH-CENTRAL-01,High
ORD-01278,Apple Watch Series 9,CUST-0223,40,339.47,13578.8,2025-08-31,Net 30,WH-CENTRAL-01,Critical
ORD-01279,Sony PlayStation 5,CUST-0178,176,96.24,16938.24,2025-02-23,Credit Card,WH-NORTH-01,High
ORD-01280,Keychron Q1 Pro,CUST-0163,69,407.92,28146.48,2025-11-20,Net 30,WH-WEST-01,Critical
ORD-01281,Samsung Odyssey G9,CUST-0046,102,186.62,19035.24,2025-04-27,Cash on Delivery,WH-INTL-01,Medium
ORD-01282,Bose QuietComfort Ultra,CUST-0139,27,228.91,6180.57,2025-05-29,Net 30,WH-NORTH-01,High
ORD-01283,Google Pixel 8 Pro,CUST-0068,11,104.98,1154.78,2024-01-04,Wire Transfer,WH-EAST-01,Medium
ORD-01284,GoPro HERO12 Black,CUST-0030,46,204.63,9412.98,2025-03-23,Wire Transfer,WH-WEST-01,Critical
ORD-01285,Samsung Galaxy S24,CUST-0191,66,179.2,11827.2,2025-11-10,Net 30,WH-WEST-02,Medium
ORD-01286,AirPods Pro Gen 2,CUST-0017,157,456.16,71617.12,2024-01-11,Net 30,WH-CENTRAL-01,Low
ORD-01287,Sony PlayStation 5,CUST-0264,59,174.16,10275.44,2025-01-25,Purchase Order,WH-WEST-01,Medium
ORD-01288,Corsair RM850x PSU,CUST-0189,120,205.86,24703.2,2024-10-05,Credit Card,WH-WEST-01,High
ORD-01289,AirPods Pro Gen 2,CUST-0295,143,108.05,15451.15,2025-12-26,Cash on Delivery,WH-EAST-01,Low
ORD-01290,Samsung Galaxy S24,CUST-0209,54,205.73,11109.42,2025-01-01,Cash on Delivery,WH-WEST-02,Medium
ORD-01291,AMD Ryzen 9 7950X,CUST-0133,127,222.89,28307.03,2024-05-19,Wire Transfer,WH-WEST-01,High
ORD-01292,AirPods Pro Gen 2,CUST-0267,103,88.08,9072.24,2025-12-14,Wire Transfer,WH-NORTH-01,Medium
ORD-01293,DJI Mini 4 Pro,CUST-0173,128,340.34,43563.52,2024-08-12,Cash on Delivery,WH-WEST-02,Low
ORD-01294,Apple Watch Series 9,CUST-0242,60,406.86,24411.6,2024-02-06,Credit Card,WH-EAST-01,High
ORD-01295,Samsung Galaxy S24,CUST-0018,168,111.73,18770.64,2024-05-25,Wire Transfer,WH-NORTH-01,Low
ORD-01296,Nintendo Switch OLED,CUST-0101,51,103.63,5285.13,2024-09-30,Credit Card,WH-INTL-01,Medium
ORD-01297,Samsung 990 PRO NVMe,CUST-0043,72,189.9,13672.8,2025-06-30,Wire Transfer,WH-CENTRAL-02,Critical
ORD-01298,Samsung Odyssey G9,CUST-0238,161,461.74,74340.14,2025-07-14,Wire Transfer,WH-NORTH-01,Low
ORD-01299,Samsung 990 PRO NVMe,CUST-0191,135,402.46,54332.1,2025-08-29,Credit Card,WH-NORTH-01,Critical
ORD-01300,NZXT Kraken Elite,CUST-0198,169,198.96,33624.24,2025-08-08,Purchase Order,WH-CENTRAL-02,High
ORD-01301,Apple Watch Series 9,CUST-0074,78,366.67,28600.26,2024-11-10,Credit Card,WH-CENTRAL-02,Critical
ORD-01302,GoPro HERO12 Black,CUST-0238,179,274.3,49099.7,2025-11-12,Cash on Delivery,WH-WEST-01,Critical
ORD-01303,Apple Watch Series 9,CUST-0075,8,168.37,1346.96,2024-10-23,Net 30,WH-WEST-02,Critical
ORD-01304,AMD Ryzen 9 7950X,CUST-0135,136,187.7,25527.2,2025-06-18,Wire Transfer,WH-INTL-01,Medium
