inventory_id,product_id,product_name,category,warehouse_id,supplier_id,quantity_on_hand,reorder_point,unit_price,last_restock_date,stock_status
INV-00950,Apple iPhone 15,Apple iPhone 15,Safety Equipment,WH-CENTRAL-02,SUP-0039,1672,314,451.06,2025-07-10,In Stock
INV-00951,Google Pixel 8 Pro,Google Pixel 8 Pro,Packaging,WH-CENTRAL-02,SUP-0172,1084,66,194.95,2024-06-12,In Stock
INV-00952,Asus ROG Zephyrus G14,Asus ROG Zephyrus G14,Electronics,WH-CENTRAL-02,SUP-0159,1109,201,484.96,2025-10-26,In Stock
INV-00953,Dell XPS 15,Dell XPS 15,Electrical,WH-WEST-02,SUP-0087,455,315,416.67,2024-02-01,In Stock
INV-00954,Echo Dot 5th Gen,Echo Dot 5th Gen,Packaging,WH-INTL-02,SUP-0027,3968,268,313.08,2024-09-24,In Stock
INV-00955,LG C3 OLED TV,LG C3 OLED TV,Electronics,WH-CENTRAL-02,SUP-0103,3282,114,269.3,2024-01-05,In Stock
INV-00956,Sony PlayStation 5,Sony PlayStation 5,Raw Materials,WH-WEST-02,SUP-0161,3881,387,467.95,2025-04-04,In Stock
INV-00957,Kindle Paperwhite,Kindle Paperwhite,Mechanical,WH-INTL-01,SUP-0111,3346,259,288.08,2025-05-06,In Stock
INV-00958,Dell XPS 15,Dell XPS 15,Electronics,WH-CENTRAL-01,SUP-0064,2378,484,398.72,2024-11-10,In Stock
INV-00959,Google Pixel 8 Pro,Google Pixel 8 Pro,Electrical,WH-CENTRAL-02,SUP-0058,2110,111,482.36,2025-11-03,In Stock
INV-00960,Apple Watch Series 9,Apple Watch Series 9,Raw Materials,WH-SOUTH-01,SUP-0025,3949,388,11.3,2025-05-23,In Stock
INV-00961,Google Pixel 8 Pro,Google Pixel 8 Pro,Electrical,WH-EAST-02,SUP-0128,4062,150,495.34,2024-12-24,In Stock
INV-00962,Samsung Galaxy S24,Samsung Galaxy S24,Mechanical,WH-INTL-02,SUP-0196,1849,264,333.3,2024-02-16,In Stock
INV-00963,Dell XPS 15,Dell XPS 15,Mechanical,WH-INTL-02,SUP-0051,2732,476,260.24,2024-07-17,In Stock
INV-00964,Apple Watch Series 9,Apple Watch Series 9,Sensors,WH-CENTRAL-01,SUP-0188,3765,70,96.01,2024-10-27,In Stock
INV-00965,NZXT Kraken Elite,NZXT Kraken Elite,Safety Equipment,WH-CENTRAL-01,SUP-0141,2543,190,306.42,2024-10-04,In Stock
INV-00966,Google Pixel 8 Pro,Google Pixel 8 Pro,Safety Equipment,WH-INTL-01,SUP-0107,3532,63,433.67,2024-08-18,In Stock
INV-00967,NVIDIA RTX 4090,NVIDIA RTX 4090,Safety Equipment,WH-SOUTH-01,SUP-0083,538,52,42.73,2025-09-14,In Stock
INV-00968,Sony PlayStation 5,Sony PlayStation 5,Electronics,WH-INTL-01,SUP-0200,3860,372,487.62,2024-04-01,In Stock
INV-00969,Google Pixel 8 Pro,Google Pixel 8 Pro,Electrical,WH-INTL-01,SUP-0152,1957,386,176.82,2024-10-01,In Stock
INV-00970,AMD Ryzen 9 7950X,AMD Ryzen 9 7950X,Assemblies,WH-EAST-01,SUP-0155,3141,148,407.9,2025-07-25,In Stock
INV-00971,Corsair RM850x PSU,Corsair RM850x PSU,Electronics,WH-CENTRAL-02,SUP-0089,2900,310,274.58,2024-03-21,In Stock
INV-00972,Asus ROG Zephyrus G14,Asus ROG Zephyrus G14,Safety Equipment,WH-CENTRAL-01,SUP-0070,781,214,360.57,2025-09-26,In Stock
INV-00973,Sony WH-1000XM5,Sony WH-1000XM5,Mechanical,WH-SOUTH-01,SUP-0013,2996,177,325.07,2025-04-29,In Stock
INV-00974,Apple iPhone 15,Apple iPhone 15,Electronics,WH-INTL-02,SUP-0063,414,195,446.67,2024-01-13,In Stock
INV-00975,Bose QuietComfort Ultra,Bose QuietComfort Ultra,Assemblies,WH-EAST-02,SUP-0139,2551,213,141.76,2024-01-19,In Stock
INV-00976,Razer DeathAdder V3,Razer DeathAdder V3,Electrical,WH-WEST-01,SUP-0021,2036,359,403.11,2024-01-25,In Stock
INV-00977,GoPro HERO12 Black,GoPro HERO12 Black,Packaging,WH-SOUTH-01,SUP-0197,1712,351,84.36,2024-02-10,In Stock
INV-00978,Samsung Odyssey G9,Samsung Odyssey G9,Packaging,WH-CENTRAL-01,SUP-0161,4208,240,486.19,2024-01-22,In Stock
INV-00979,GoPro HERO12 Black,GoPro HERO12 Black,Electronics,WH-WEST-01,SUP-0101,3643,323,164.24,2025-09-14,In Stock
INV-00980,Bose QuietComfort Ultra,Bose QuietComfort Ultra,Packaging,WH-CENTRAL-01,SUP-0178,2768,96,221.48,2025-09-06,In Stock
INV-00981,Apple Watch Series 9,Apple Watch Series 9,Sensors,WH-CENTRAL-02,SUP-0185,1668,419,211.67,2024-07-23,In Stock
INV-00982,Samsung Galaxy S24,Samsung Galaxy S24,Safety Equipment,WH-CENTRAL-01,SUP-0068,1555,359,425.75,2025-05-30,In Stock
INV-00983,Secretlab Titan EVO,Secretlab Titan EVO,Packaging,WH-NORTH-01,SUP-0011,4155,77,255.27,2025-09-11,In Stock
INV-00984,LG C3 OLED TV,LG C3 OLED TV,Electrical,WH-EAST-01,SUP-0174,3956,71,359.24,2025-09-05,In Stock
INV-00985,Bose QuietComfort Ultra,Bose QuietComfort Ultra,Assemblies,WH-WEST-02,SUP-0021,759,326,50.48,2025-11-28,In Stock
INV-00986,NZXT Kraken Elite,NZXT Kraken Elite,Packaging,WH-SOUTH-01,SUP-0026,1189,465,52.64,2025-07-04,In Stock
INV-00987,Logitech MX Master 3S,Logitech MX Master 3S,Electronics,WH-CENTRAL-02,SUP-0042,4534,223,401.17,2024-09-03,In Stock
INV-00988,MacBook Pro 14,MacBook Pro 14,Packaging,WH-EAST-01,SUP-0076,977,107,497.13,2025-12-01,In Stock
INV-00989,GoPro HERO12 Black,GoPro HERO12 Black,Electronics,WH-CENTRAL-02,SUP-0058,1301,125,302.31,2025-04-26,In Stock
INV-00990,GoPro HERO12 Black,GoPro HERO12 Black,Safety Equipment,WH-CENTRAL-01,SUP-0094,57,293,357.03,2024-10-30,Low Stock
INV-00991,Google Pixel 8 Pro,Google Pixel 8 Pro,Electrical,WH-WEST-02,SUP-0021,464,492,224.68,2024-03-06,Low Stock
INV-00992,Keychron Q1 Pro,Keychron Q1 Pro,Mechanical,WH-INTL-02,SUP-0147,3198,431,172.78,2024-09-06,In Stock
INV-00993,Echo Dot 5th Gen,Echo Dot 5th Gen,Safety Equipment,WH-SOUTH-01,SUP-0105,2230,265,70.47,2025-02-21,In Stock
INV-00994,MacBook Pro 14,MacBook Pro 14,Packaging,WH-EAST-01,SUP-0094,2033,217,119.88,2024-01-14,In Stock
INV-00995,Dell XPS 15,Dell XPS 15,Assemblies,WH-EAST-01,SUP-0034,3148,87,190.12,2025-07-22,In Stock
INV-00996,Secretlab Titan EVO,Secretlab Titan EVO,Sensors,WH-SOUTH-01,SUP-0133,3673,53,203.64,2024-12-04,In Stock
INV-00997,Secretlab Titan EVO,Secretlab Titan EVO,Sensors,WH-EAST-01,SUP-0102,424,251,200.93,2025-03-20,In Stock
INV-00998,Samsung 990 PRO NVMe,Samsung 990 PRO NVMe,Electronics,WH-WEST-01,SUP-0188,68,239,267.8,2025-10-18,Low Stock
INV-00999,Sony PlayStation 5,Sony PlayStation 5,Electronics,WH-INTL-02,SUP-0140,3513,186,295.95,2024-01-12,In Stock
INV-01000,NZXT Kraken Elite,NZXT Kraken Elite,Electronics,WH-INTL-02,SUP-0031,1772,350,494.28,2024-03-01,In Stock
